14.037500	0.001060
14.062500	0.000999
14.087500	0.000966
14.112500	0.000957
14.137500	0.000941
14.162500	0.000940
14.187500	0.000950
14.212500	0.000928
14.237500	0.000916
14.262500	0.000903
14.287500	0.000862
14.312500	0.000845
14.337500	0.000787
14.362500	0.000786
14.387500	0.000743
14.412500	0.000733
14.437500	0.000719
14.462500	0.000715
14.487500	0.000694
14.512500	0.000668
14.537500	0.000649
14.562500	0.000636
14.587500	0.000622
14.612500	0.000612
14.637500	0.000591
14.662500	0.000581
14.687500	0.000573
14.712500	0.000560
14.737500	0.000498
14.762500	0.000485
14.787500	0.000453
14.812500	0.000447
14.837500	0.000447
14.862500	0.000456
14.887500	0.000436
14.912500	0.000421
14.937500	0.000423
14.962500	0.000424
14.987500	0.000414
15.012500	0.000441
15.037500	0.000411
15.062500	0.000415
15.087500	0.000419
15.112500	0.000387
15.137500	0.000376
15.162500	0.000396
15.187500	0.000377
15.212500	0.000380
15.237500	0.000359
15.262500	0.000366
15.287500	0.000361
15.312500	0.000346
15.337500	0.000352
15.362500	0.000325
15.387500	0.000310
15.412500	0.000297
15.437500	0.000298
15.462500	0.000309
15.487500	0.000310
15.512500	0.000300
15.537500	0.000296
15.562500	0.000276
15.587500	0.000256
15.612500	0.000251
15.637500	0.000241
15.662500	0.000238
15.687500	0.000207
15.712500	0.000218
15.737500	0.000214
15.762500	0.000198
15.787500	0.000209
15.812500	0.000207
15.837500	0.000205
15.862500	0.000197
15.887500	0.000194
15.912500	0.000198
15.937500	0.000177
15.962500	0.000181
15.987500	0.000187
16.012500	0.000185
16.037500	0.000169
16.062500	0.000154
16.087500	0.000157
16.112500	0.000138
16.137500	0.000139
16.162500	0.000133
16.187500	0.000126
16.212500	0.000124
16.237500	0.000118
16.262500	0.000107
16.287500	0.000106
16.312500	0.000112
16.337500	0.000105
16.362500	0.000101
16.387500	0.000094
16.412500	0.000091
16.437500	0.000088
16.462500	0.000088
16.487500	0.000085
16.512500	0.000083
16.537500	0.000083
16.562500	0.000089
16.587500	0.000087
16.612500	0.000095
16.637500	0.000096
16.662500	0.000095
16.687500	0.000073
16.712500	0.000073
16.737500	0.000071
16.762500	0.000071
16.787500	0.000072
16.812500	0.000061
16.837500	0.000067
16.862500	0.000066
16.887500	0.000069
16.912500	0.000070
16.937500	0.000070
16.962500	0.000065
16.987500	0.000062
17.012500	0.000070
17.037500	0.000065
17.062500	0.000072
17.087500	0.000074
17.112500	0.000075
17.137500	0.000077
17.162500	0.000078
